Date,Content,Reviewer-Name,Rating
Stayed in September 2023,"All the staff are very friendly , welcoming and helpful.
Location and price were perfect for usStayed in September 2023",Yevgeny,9.0
Stayed in September 2023,Bathroom could have had better ventilation.Breakfast provided was tasty but could have an option of cooked breakfast.Stayed in September 2023,Mei,8.0
Stayed in September 2023,small roomLocation and Breakfast and staffStayed in September 2023,Neil,10
Stayed in September 2023,Cost for a short trip was highThe location was great and staff were very friendlyStayed in September 2023,George,10
Stayed in September 2023,"Nothing it was LovelyIt was a lovely room , Warm & comfortable & Very clean, there was air conditioning which was great , The continental breakfast was lovely & a good choice would definitely stay again. 4 StarsStayed in September 2023",Anne,10
Stayed in September 2023,Small room.The location.Stayed in September 2023,John,8.0
Stayed in September 2023,"Everything was okBetter than usual ibis. Great location. Great and welcoming staff, particularly Tatiana, who was awesome.Stayed in September 2023",Juliano,9.0
Stayed in September 2023,Room was smaller than thought and wi-fi not so good!Location was great! Staff were welcoming and friendly. Beautiful decor!Stayed in September 2023,Allison,10
Stayed in September 2023,"Difficulty in unloading luggage from and to carLocation, friendliness of staffStayed in September 2023",Patricia,9.0
Stayed in August 2023,"Maybe more available tables for breakfast, maybe booking times might helpStaff very friendly, and rooms very comfortableStayed in August 2023",Angela,9.0
Stayed in August 2023,"NothingExcellent location 
Fabulous breakfast 
Staff make the stay ( Nicoletta & Zoltan went out of the way to make our stay special and we were upgraded to a balcony room) 10/10 for them. 
A credit to the hotel.Stayed in August 2023",Hilary,8.0
Stayed in August 2023,"The size and shape of the room.  For the price of the room, and I acknowledge it was peak travel time,  I beleive the price was way to high.The location was amazingStayed in August 2023",Annette,9.0
Stayed in August 2023,"The breakfast was great offering an excellent range of food and drinks. The location was central to everything I wanted to see and do. The staff were absolutely brilliant as they were welcoming, helpful and friendly.Stayed in August 2023",Rita,8.7
Stayed in September 2023,The location was excellentStayed in September 2023,Fiona,9.0
Stayed in September 2023,"Staff was very hospitable especially Mercedes was so kind and helpful. Location is nice, closer to waverly train stationStayed in September 2023",Sanam,9.0
Stayed in September 2023,The best locationStayed in September 2023,Friðfinnsdóttir,10
Stayed in August 2023,"Breakfast while good was a bit cramped an chaotic. Rooms are small but efficient.Good location and not in a really busy area but 10 - 15 minutes walk to the main areas.  The staff were fantastic, helpful, knowledgeable and very pleasant.Stayed in August 2023",Judith,9.0
Stayed in August 2023,Hotel should have coin laundry. Very expensive to send laundry outFriendly staff ready to helpStayed in August 2023,Michelle,9.0
Stayed in August 2023,"I can honestly say,there was nothing we disliked.It was ideally located for the castle etc..hotel was beautifully laid out in the reception/ bar area.
All the staff were friendly and helpful. 
We enjoyed our stay.Stayed in August 2023",Cherryl,8.0
Stayed in September 2023,"NothingFriendly staff, comfortable room (not enormous but perfectly adequate for our needs), good breakfast, great location. Recommended!Stayed in September 2023",James,9.0
Stayed in August 2023,"The room was over priced, I paid extra for a queen's room, but it was just for a bigger  bed, which then made the room cramped  although the breakfast was nice, it was continental, for what we paid, I would have expected a full English breakfast.Loved the location and staff were really helpful, especially Julie ( bar staff)Stayed in August 2023",Louise,9.0
Stayed in July 2023,very nice bathrooms. Convenient location. Great buffet breakfast!Stayed in July 2023,Stephen,9.0
Stayed in August 2023,The room is small and a bit dark.Location is very convenient. Very close to bus station and train station.Stayed in August 2023,Yuen,9.0
Stayed in August 2023,No face clothesStayed in August 2023,Bernard,10
Stayed in July 2023,N/AThe full experience was was perfect from arrival to departure.Stayed in July 2023,Steven,9.0
Stayed in July 2023,"The room was a little tight for two with luggageLocation, cleanliness, breakfast was excellent!Stayed in July 2023",Linda,8.0
Stayed in August 2023,Smart and nicely decorated. The room we had was at the back of the hotel so very quiet.Location was excellentStayed in August 2023,Stuart,9.0
Stayed in July 2023,The room is extremely small.Cleanliness and nice staffs.Stayed in July 2023,Olusina,10
Stayed in July 2023,"NothingThe staff were very polite and helpful. The bed was very comfortable.
The breakfast buffet was excellent.Stayed in July 2023",Miriam,8.0
Stayed in July 2023,"The size of the room ,very very small.great central location, had to walk 10 min from carparkStayed in July 2023",Glenn,10
Stayed in July 2023,"Breakfast could be a little betterLocation, room clean, convenient, helpfull staffStayed in July 2023",Sule,9.0
Stayed in July 2023,"Location, cleanliness, accommodating & friendly staff.  Wonderful breakfast.Stayed in July 2023",Janet,10
Stayed in July 2023,There wasn't anything we didn't like!The hotel was clean and comfortable and in a great location! The staff were all very friendly and helpful and there was an amazing range of choice for breakfast!Stayed in July 2023,Graham,8.0
Stayed in July 2023,"Nice big room, staff were very friendly, accomodating, good breakfastStayed in July 2023",Sheldon,9.0
Stayed in July 2023,"There wasn’t anything that I didn’t like. The staff were friendly and knowledgeable, especially Mercedes and Reese. Reese was pleasant and gave accurate directions to anywhere asked.Breakfast was fantastic, with smoked salmon and various choices of fruit, fresh salads and pastries every day. Replenished as soon as it ran out up to 10 am every day.Stayed in July 2023",Kathryn,10
Stayed in July 2023,"The location is only 10 min walking from the main attractions, very comfortable and welcoming atmosphere. Travelled with group of friends with children age 11. Good breakfast, nice beds, the location is very beautiful.Stayed in July 2023",Anna,10
Stayed in June 2023,"Rooms were smallLocation was very convenient to everything - the tram, the rail station, Hop-on/hop-off buses, great dining and shopping.Stayed in June 2023",Teresa,9.0
Stayed in July 2023,"Location, staff.Stayed in July 2023",Tracy,8.0
Stayed in July 2023,The decorStayed in July 2023,Kim,8.7
Stayed in July 2023,"double bed would have been better than two singles, USB charge points dont work.staff and location were excellent, hotel was clean, modern, room was excellent with superb views, we had room 603 on the top floor.Stayed in July 2023",John,10
Stayed in July 2023,"The rooms are a bit small so with my huge suitcase it was a bit of the struggle. Although the breakfast was excellent, the coffee was mediocre (from a machine)Wonderful location and a delicious breakfast. I didn’t love the coffeeStayed in July 2023",Sandra,8.0
Stayed in July 2023,"Convenient to train station and other shopping, cute decor , super nice staffStayed in July 2023",Kris,9.0
Stayed in July 2023,"No cooked breakfast, just cold oneLast minute bookingStayed in July 2023",Ramona,10
Stayed in July 2023,"Hip and coolVery good location, easy to access from airports tram linkStayed in July 2023",Antonio,10
Stayed in July 2023,"Somewhat impersonal
Due for an update decor wiseGreat location
Lovely breakfasts 
Pleasing styleStayed in July 2023",Colleen,10
Stayed in July 2023,"Maybe a few drawers in the room and somewhere to place toiletries in the bathroom also disappointing that the breakfast buffet has changed since our last visit.Location and staff, superb.Stayed in July 2023",James,9.0
Stayed in July 2023,Location perfectStayed in July 2023,Sandra,10
Stayed in July 2023,"Not having a ramp to bring luggage into the hotel.  And the area in front of the hotel would benefit from a nice sweeping.  Looked messy with litter.   Not a good look for such a prestigious hotel and location.The staff!  I received a friendly greeting as soon as I entered the lobby.  All were helpful, knowledgeable, and responded quickly to all questions and concerns. 
The bed was very comfortable.  The TV was easy to operate.   And the room was so very quiet.   I also thought the lighting was well appointed.  
The continental breakfast was wonderful.  Many different options.Stayed in July 2023",Pamela,8.0
Stayed in July 2023,"As previously stated I would have liked a tray to carry my food instead of carrying everything individually, especially for my daughter who was using a crutch so obviously required my assistance.Breakfast was very good but was wishing trays were available to carry  my food. Everything else was good. Staff were helpful telling me where things were.Stayed in July 2023",Mary,9.0
Stayed in July 2023,"Small room with no viewBest location in Edinburgh, excellent breakfast , great crew , modern   , shower, clean!Stayed in July 2023",Tsafi,9.0
Stayed in July 2023,Absolutely amazing we were in room 605 absolutely outstanding thank you so much. Amazing staff all so friendly and very helpful xxStayed in July 2023,Norman,9.0
Stayed in June 2023,"The room size was quite small given that we had large suitcases due to several weeks of traveling.This hotel is in the perfect location! There are lots of restaurants close by and right outside the door is a bus stop with the subway being a short 5-min walk away. The staff was extremely helpful and the bartender was very kind! The breakfast was exceptional - much more than a continental breakfast that you get in the states. The rooms are quite small, but we didn't spend a lot of time in the room and were out exploring so it was ok. We will absolutely stay here again next time we're in Edinburgh!Stayed in June 2023",Kristina,10
Stayed in July 2023,"The room was a little small, but it was manageable. You just need to be efficient with how you manage the space you have.Excellent location in New Town which made for easy access to everything we wanted to see. The staff was incredibly friendly, and the facilities were unique and well kept.Stayed in July 2023",Jeremy,9.0
Stayed in June 2023,"Initially the room was quite small, then we were moved to a bigger room. Staff very helpful, friendly. Good breakfast and excellent location for our needs.Stayed in June 2023",Sheldon,10
Stayed in June 2023,The room was small but you were able to store luggage under the bed.The staff were very friendly and helpful. They kept our our luggage and also offered a facilities to use  incase needed when picking up the baggage.Stayed in June 2023,Charlotte,10
Stayed in June 2023,"Location and room.Very close to the station, nice area.Stayed in June 2023",Chris,10
Stayed in June 2023,"Breakfast could have more dishes, strange sounds in the AC especially at nightGood location , cleanStayed in June 2023",Anastasia,10
Stayed in July 2023,"NothingGreat staff, fantastic location, cleaning and modern. breakfast was spot on. They made a real effort with my birthday xStayed in July 2023",Michelle,10
Stayed in June 2023,Great locationStayed in June 2023,Nel,8.0
Stayed in June 2023,"Stayed in a below ground room. it was damp. they moved us to a first floor room. it was very nice. The beds in both rooms are very FIRM and since no top sheets are used, you may want to run the air conditioning on a colder than usual temperature.The property is recently remodeled. The community areas and rooms are nicely decorated. The complimentary continental breakfast is very good. It is located close to all the tourist spots and the bus lines are a few blocks down the street to the airport and elsewhere.Stayed in June 2023",Jeffrey,10
Stayed in June 2023,Nothing that I can think of.Great location right in the city centre. Walking distance from everything.👍Stayed in June 2023,Don,9.0
Stayed in June 2023,"I didn’t like breakfast. There weren’t enough hot options to eat.The enhanced security that you had to have a keycard to work the elevator. I also liked the comfort of the room. It was spacious, clean, and had pretty decor.Stayed in June 2023",Rebecca,9.0
Stayed in June 2023,"Some construction work outside, but not really the hotel’s faultClean and location was good. Comfy beadsStayed in June 2023",Mari,8.0
Stayed in June 2023,"Nothing of note.The building is typically Georgian. The interior is marvellous - wide choice of places to sit (tables or easy chairs), colourful draperies and spatial layout.Stayed in June 2023",Alan,9.0
Stayed in June 2023,Small roomsLocation and staffStayed in June 2023,Rogelio,8.7
Stayed in June 2023,"Friendly, helpful staff. The hotel is in a great location for attractions and convenient for the tram from the airport. Many restaurants close by.Stayed in June 2023",Peter,8.0
Stayed in June 2023,the room was incredible small for a hotel this price level. Moving in the room was hard specially with your bag.the location and breakfast were very goodStayed in June 2023,Juanfernando,10
Stayed in June 2023,"Room was a bit smallGreat location, friendly staff, very good facilities, interesting design / interior, great breakfastStayed in June 2023",Dayana,9.0
Stayed in June 2023,"Everything was great.
The girls and the boys were exelent.
Breakfast very tasty .
The room was very big clean and cosy..
We ll be back..Stayed in June 2023",Στέλλα,10
Stayed in May 2023,brilliant location/brilliant breakfasts/brilliant accomodationStayed in May 2023,George,10
Stayed in May 2023,"Really couldn't have been better unless it was free:)We've stayed there at least once before. Beautiful location on St. Andrew's Square. You can walk anywhere from this spot. We splurged and got a top floor room w balcony. Could see the castle, Calton Hill, and the Firth of Forth. Very happy. Also very close to some great food.Stayed in May 2023",George,10
Stayed in May 2023,"Queen room on the small side
Really hard bedLocation
Staff were friendly & helpful
CleanStayed in May 2023",Rachel,10
Stayed in May 2023,super smallgreat location and really cute placeStayed in May 2023,Ofir,10
Stayed in April 2023,no gymLocation was great. Breakfast was plentiful and with a variety of options. Staff was helpful answering questions.Stayed in April 2023,Karin,10
Stayed in February 2023,Finding a bag of food in the wardrobeNice and centralStayed in February 2023,Jane,8.0
Stayed in April 2023,I’ll improve a little bit the breakfastStayed in April 2023,Daniela,8.0
Stayed in May 2023,"Excellent location, less than 2 minutes walk to both shops and the airport coach linkStayed in May 2023",Farmer,10
Stayed in May 2023,"Breakfast was great - informal, relaxed and with variety.The fact that this hotel has a lift was VERY IMPORTANT.Stayed in May 2023",Pat,8.0
Stayed in May 2023,WhiskeyStayed in May 2023,Michael,8.0
Stayed in May 2023,Both excellent central to everything within walking distance. Breakfast was great quality food excellent varietyStayed in May 2023,Christine,8.0
Stayed in May 2023,Small roomGood breakfast. Lots of options.  Friendly and helpful staff.Stayed in May 2023,Katherine,8.0
Stayed in May 2023,"Breakfast room is abit too small and cramped. Hot food options should be included.The hotel is in a excellent location, walking distance to all of the main shops, restaurants and bars. It is really modern and clean, looks brand new. Staff were really friendly. The hotel was also really quiet, peaceful sleep and comfy beds.Stayed in May 2023",Lee,9.0
Stayed in April 2023,locationStayed in April 2023,Alex,10
Stayed in May 2023,"I would like to be able to check in before 3pm.Great location, very comfortable bed, great shower and excellent buffet breakfast is included.  We've stayed there before and I hope we do again.Stayed in May 2023",Matt,9.0
Stayed in May 2023,Central location easy to find and convenient for travelers!Stayed in May 2023,Lisa,9.0
Stayed in May 2023,No problems at all!Ibis was a short walk from the train station and the bus station where we met our tour to the Highlsnds. Breakfast was fantastic!Stayed in May 2023,Sharon,8.0
Stayed in May 2023,"Room layout was awkward, difficult to find places to set out suitcases. Breakfast was very carb-heavy, and only proteins were charcuterie meats/cheeses or yogurt.Location was excellent.Stayed in May 2023",Virginia,8.0
Stayed in May 2023,"We were lucky enough to receive an upgrade as guest of the day. This included a room with a balcony overlooking St. Andrews Square, Complimentary drinks, 25% off all food in the restaurant, early check-in and a late check out.
This was a lovely surprise that made our stay so special.
The staff couldn't have been more helpful.Stayed in May 2023",Susan,10
Stayed in May 2023,"A comfortable chair in the corner of the roomThe room was large with a good view, had plenty of light and good facilities.    It was quiet tooStayed in May 2023",Sarah,10
Stayed in April 2023,Room wasn't cleaned as thoroughly as I would have likedLocationStayed in April 2023,Laura-jayne,10
Stayed in April 2023,"The location was great.  Shopping, food and easy access to the hop on hop off bus services and the airport shuttle bus.Stayed in April 2023",Gayle,8.7
Stayed in May 2023,husband likes a cooked breakfastlocation and price. I thought continental breakfast was excellentStayed in May 2023,Rosie,8.0
Stayed in May 2023,"nothinggood location, friendly and attentive staff and well appointed room. Our dog was with us and was made very welcome and a bed and bowl in the room made us feel that she was welcome tooStayed in May 2023",Gillian,8.0
Stayed in May 2023,Small rooms with strange lay outVery friendly staff and great locationStayed in May 2023,Carol,10
Stayed in May 2023,room was a bit cramped and our sheets smelled of humidity   we asked to have them changed and they didnt     After the second night we asked again and they did   did not take dirty glasses away and replace with clean onesgood location   good bathroom with very hot water   breakfast was goodStayed in May 2023,Carol,8.0
Stayed in May 2023,Bed was uncomfortable. Room not very soundproof. Lots of noise from next room that thankfully stopped by around 2300.Nice breakfast and helpful staffStayed in May 2023,Debra,8.0
Stayed in April 2023,"Nothingcentral location. Friendly, helpful staff. Lovely continental, buffet breakfast. Nice bar. Spotlessly clean.
Room was as described. Comfortable bed. Good sized shower cubicle.Stayed in April 2023",Isabella,9.0
Stayed in April 2023,Lovely stylish interiorsStayed in April 2023,Karene,9.0
Stayed in April 2023,"There was NOTHING to dislike here. I watched lots of customers approach the reception. All staff were eager and knowledgeable, offering tremendous support to all visitors whether from home or abroad. 
Even when workmen entered the building, everything was very visible and upfront. A happy hive of activity with repairs and professionalism in every social engagement.The hotel staff catered above and beyond for our needs. We were given a beautiful room with a balcony with panoramic views across Edinburgh City. The decor within the hotel was of a very high standard with many quirky features that really appealed to us. The hotels approach to design is certainly not run of the mill or samey. Extremely individual catching all those little moments of aloneness and ramping it up to the next level. Excellent!Stayed in April 2023",Moira,9.0
Stayed in April 2023,Location was excellent. Room was a good size. Decor was lovely. Great selection for continental breakfast.Stayed in April 2023,Trudy,9.0
Stayed in April 2023,"rooms & bed a bit on the small side but wouldn’t stop us using hotel again for a short breakgreat location. good choice of food at breakfast, good housekeepingStayed in April 2023",Sandra,8.0
Stayed in April 2023,Nothing. all excellentExcellent location. Modern and stylish. Super comfy bed. Good continental breakfast. Great staff.Stayed in April 2023,Begona,9.0
Stayed in April 2023,Room quite small and not much room around bed.Lovely central location.Stayed in April 2023,Susan,9.0
Stayed in April 2023,"The only.slight issue us the size of the breakfast/dining area for the number of guests. If everyone arrives at the same time, they can't cope. This happened the first morning as every guest was being g told it gets busy at 9am, so all turned up prior to this, leading to disgruntled guests with nowhere to sit and  eat.The hotel staff were extremely helpful and friendly. The hotel itself is clean and in an excellent location. The only.slight issue us the size of the breakfast/dining area for the number of guests. If everyone arrives at the same time, they can't cope. This happened the first morning as every guest was being g told it gets busy at 9am, so all turned up prior to this, leading to disgruntled guests with nowhere to sit and  eat.Stayed in April 2023",Jane,10
Stayed in April 2023,"uncomfortable pillows and no catch or lock on bathroom doorperfect location, friendly and helpful staff and good breakfastStayed in April 2023",Linda,10
Stayed in April 2023,It was clean and comfortable.Stayed in April 2023,Elizabeth,10
Stayed in April 2023,Breakfast layout very confusing.Friendly staff. Very busy at peak breakfast hour.Stayed in April 2023,Richard,8.0
Stayed in April 2023,NothingGreat location handy for the bus tours and local attractions.Stayed in April 2023,Sharon,10
Stayed in April 2023,"NothingGood location, tasty continental breakfastStayed in April 2023",David,10
Stayed in April 2023,The only downfall was the room location at the rear of the hotel.  We were awakend early by bin lorry and delivery's. Our previous stays were rooms at front and had no problems..Easy access from train station .It was central to all activities.Stayed in April 2023,Janet,9.0
Stayed in April 2023,"missing plug for hairdryer in bathroom, narrow wardrobe and 2 bed tables one was preventing access to the wardrobe. kettle could not go to boillocation and decoration in common areaStayed in April 2023",Lise,8.0
Stayed in April 2023,nothing I didn’t likeperfect location near the old town and all the sites we wanted to seeStayed in April 2023,Troy,9.0
Stayed in April 2023,"fabulous location, very cool hotel and amazing staffStayed in April 2023",Susan,8.0
Stayed in April 2023,"We had nothing to complain about what we had just expected more for the price.It was continental and doesn't suit everyone. You had to ask staff for gluten free bread, struggled to find someone to accommodate me. Would prefer it was there saying gluten free bread. Previously we have had eggs for continental, and we had hot food also one visit why have you stopped these?Stayed in April 2023",David,9.0
Stayed in April 2023,"breakfast area a little disjointed with basic food offerings. room had no viewlocation right in the heart of the city, surrounded by shops and walking distance to the theatreStayed in April 2023",Clare,8.0
Stayed in April 2023,The staff were superbe !Stayed in April 2023,Lara,8.0
Stayed in April 2023,"Minor complaint but noisey pipes when people showering and flushing toilet and near lift.Staff are very friendly and helpful. Nice welcome when we arrived. Location is excellent near Princes street, tour buses and shopping centre. Room was ready when we arrived and twin room as requested. Continental breakfast nice. 24hr bar and pizza order if needed. Will definitely book and stay again.Stayed in April 2023",Louise,8.7
Stayed in April 2023,"Bed linens on the first day were not so nice. I missed eggs for breakfast.Location is superb, very kind staff and good breakfast.Stayed in April 2023",Diana,8.0
Stayed in April 2023,"Room could do with a little TLC but overall was ok.Location - central and near to the tram stop.Staff - very friendly and helpful.Breakfast - nice continental choices.Stayed in April 2023",Tonyfoord,10
Stayed in April 2023,Great accomodation with exeptionally friendly staff. Huge plus for their celebration of my husband’s 60th birthday which was a big surprise and made the stay in Edinburgh even more momorable!Stayed in April 2023,Camilla,10
Stayed in April 2023,"The bar at night, but many other choice of bars with atmosphere just up the street.Great location and the breakfast was so nice. It was well presented with many great varieties and choices to suit all tastebuds. Staff very helpful and polite. Well impressed.Stayed in April 2023",Bernie,8.0
Stayed in March 2023,Would have liked our rooms to have been next to each other. We went with family and had 2 roomsStaff were very helpful and friendly.Stayed in March 2023,Joanne,8.0
Stayed in March 2023,Breakfast superbStayed in March 2023,John,10
Stayed in March 2023,"I think it was a bit overpriced.Location was amazing, right in centre of EdinburghStayed in March 2023",Paula,8.0
Stayed in March 2023,We were a little disappointed that you couldn't get any hot breakfast but the continental breakfast offered was extensive.Loved the location and the style of the hotel. Staff were helpful and friendly.Stayed in March 2023,Lois,10
Stayed in March 2023,"Very Central, very clean and lovely welcoming environment.Stayed in March 2023",Linda,9.0
Stayed in March 2023,"central location, very clean and staff very friendlycentral location, very friendly staff, very clean staff went above and beyond.Stayed in March 2023",Beverley,9.0
Stayed in March 2023,ExcellentStayed in March 2023,Bernadette,8.0
Stayed in February 2023,the rooms were a bit small for how much it was.it was in a great area and was very nice and clean.Stayed in February 2023,Karis,8.0
Stayed in January 2023,Food was okay but not great. Small space in room.Great location. Easy check in and check out.Stayed in January 2023,Gayle,9.0
Stayed in January 2023,"The bed was amazing and the room were quiet. Definitely would recommend staying here. The breakfast was so good! There were different kind of options. Were fruits, vegetables, toasts, porridge, sweets etc.Stayed in January 2023",Meri,10
Stayed in March 2023,"We loved everything.1. Helpful, kind, polite and friendly staff.
2. Perfect location for tourists.
3. Amazing breakfast spread everyday.
4. Clean and comfortable room.Stayed in March 2023",Jui,8.0
Stayed in March 2023,The room was clean and the products were good.Stayed in March 2023,Alexandra,10
Stayed in March 2023,"beds were too hard for meclean, comfortable & perfect locationStayed in March 2023",Lisa,10
Stayed in March 2023,Everything was perfectThe whole place was fab staff were lovely credit to the hotelStayed in March 2023,Laura,10
Stayed in March 2023,Friendly and helpful staff and delicious breakfast.Stayed in March 2023,Ruth,8.0
Stayed in March 2023,"I did not like the self service juice machine, or the coffee machine.,, I prefer a human to bring me tea or coffee at breakfast.  I only got two regular teabags in my room.location, overall atmosphere, modern decorStayed in March 2023",Beatrice,9.0
Stayed in March 2023,"A little more storage in the rooms would be useful.Excellent location, near shops and in walking distance to many attractions. The tram, airport bus and hop on hop off tour buses all stop at St Andrews Square. The hotel was modern and clean, and staff were friendly and helpful. Small rooms, but lovely big comfortable beds. Nice continental breakfast.Stayed in March 2023",Carolyn,8.0
Stayed in March 2023,Very close to everything. Staff were lovely and so helpful with anything we needed . Breakfast was amazingStayed in March 2023,Emma,9.0
Stayed in March 2023,We loved the room overlooking St Andrew’s square. It was very brightwStayed in March 2023,Lee,8.0
Stayed in February 2023,"Very convenient for tram, hop on/off bus and bus linksStayed in February 2023",Linda,10
Stayed in March 2023,have problem with front door!very clean!Stayed in March 2023,Ivan,8.0
Stayed in March 2023,This is the first time that I have awarded a 10/10 on Booking.com. Everything went perfectly from accommodating my early check-in (8:30 am) without extra charges to having an exceptional breakfast (also included!) and an impeccable room. They also let you refund your booking until right before checking-in.Stayed in March 2023,Stefan-ionut,8.7
Stayed in March 2023,small roomlocation brilliantStayed in March 2023,Linda,10
Stayed in March 2023,We loved this hotel and would certainly look to here again it suited us perfectly for our weekend planswhat a fabulous location and the staff in this hotel are amazing nothing was too much trouble I had contacted ahead and asked if it would be possible to leave luggage as we were heading to Murrayfield for an early rugby kick off was advised that this would not be a problem got there about 1030 to be advised a room was ready and we were checked in no fuss 10/10!!  fabulous decor very modern and quirky and very clean and well maintained. Breakfast was lovely I never expect much from a continental buffet style breakfast but the selection was amazing and so fresh and tastyStayed in March 2023,Wendy,10
Stayed in March 2023,"nothingfriendly efficient staff
lovely bar area 
excellent continental breakfast with a good time range 
spacious room 
excellent location 
leave bags before check in and after check inStayed in March 2023",Kathryn,8.0
Stayed in March 2023,"Terrific room with balcony and stunning views.  Absolutely perfect location.  Good Continental breakfast included in the price.   Very helpful staff, lovely.  Overall a truly wonderful stay and value for money.  We will be back.Stayed in March 2023",Lindsay,8.0
Stayed in March 2023,"Room was very small and doors to ensuite we're a nightmare to open and close.
My husband got trapped in the lift as it broke, he had to force the door as staff at hotel are apparently not allowed to do that and have to wait for maintenance to arrive. My husband couldn't wait that long!
They were very apologetic and offered us an upgrade on our next stay.Location is great and right by the tram service to airport. 
Bar area was comfortable
Breakfast was continental with a good choice.Stayed in March 2023",Jo,10
Stayed in March 2023,we got an upgrade to what can only be described as mini suite with views of Edinburgh skyline and as far as the coast.every time we stay nothing is too much trouble for this hotel and staff.Always friendly and helpful.Stayed in March 2023,Martin,10
Stayed in March 2023,Parking was the only downside but I appreciate this is unavoidable and certainly wouldn't stop me from staying againI loved the decor throughout the hotel and rooms. The breakfast was fantastic and the staff were so pleasant and helpful.Stayed in March 2023,Beardsmore,8.0
Stayed in March 2023,"Great location, very clean, helpful staffStayed in March 2023",Karen,8.0
Stayed in February 2023,Very goodStayed in February 2023,Linda,9.0
Stayed in February 2023,"Breakfast was delicious with good coffee.Hotel was a short walk from most of what Edinburgh has to offerStayed in February 2023",Ian,10
Stayed in February 2023,"rooms a bit small, however had everything we needed.  continental breakfast had lots of choiceperfect location for bars and restaurantsStayed in February 2023",Shirley,10
Stayed in February 2023,Nothing!Great location and exactly what I expected for the price. Perfect base to explore from with a comfy bed at the end of the dayStayed in February 2023,Rebecca,10
Stayed in February 2023,Breakfast was across the road the first morning but staff made it workLocation is great Hotel is lovely very comfortable & modern. Staff were nice tooStayed in February 2023,Tara,9.0
Stayed in February 2023,Great staff.Good breakfastStayed in February 2023,Anthony,10
Stayed in February 2023,"Well now I'm being picky.I like a soft pillow,and I found the pillows to be a bit hard.Central location,close to railway stationStayed in February 2023",Alan,10
Stayed in February 2023,"Possibly some hot choice for breakfast i.e eggs. Couldn't find any juices apart from tomato juice, so unsure if they did any.Ample continental breakfast, fab location, especially for bus station & shops.Stayed in February 2023",Christine,9.0
Stayed in February 2023,"couldn’t fault it .lovely and clean and modern , lovely staff , and central for most attractions in Edinburgh , with a nice continental Breakfast included in price .Stayed in February 2023",Lynne,10
Stayed in February 2023,Detailed description of breakfast would be better on booking siteWas expecting a cooked breakfast as didn't say when booking it was a continental one wee bit disappointed but was okayStayed in February 2023,Bald,10
Stayed in February 2023,small roomsmodern and brightStayed in February 2023,Jillian,8.0
Stayed in February 2023,"The bed was far too hard. I have been left with a reoccurrence of an old back injury, which has made travelling home very difficult.Great locationStayed in February 2023",Daren,8.0
Stayed in February 2023,"Great service, everyone was above and beyond nice. Positively surprised I was allowed to have my room a bit before check-in. Loved the little detail of walker's shortbread in the room plus Arran's lovely soap and shampoo products. I liked the fun design of the room.  Excellent location, close proximity to the city centre plus the tram and the bus station which I used. Good value for money.Stayed in February 2023",Synnøve,9.0
Stayed in February 2023,"European breakfast  , would have preferred traditional style Scottish breakfast buffetLocation 
Scottish decorStayed in February 2023",Claire,10
Stayed in February 2023,NothingLocation and excellent breakfast with Julia delivering great serviceStayed in February 2023,Shirley,10
Stayed in February 2023,"The location is amazing and easy for all the galleries, castles, shops, pubs, and restaurants.Stayed in February 2023",Helen,10
Stayed in January 2023,The bar whilst open isn't always staffed. My friends arrived and we waited several minutes for anyone to appear. The first time we excused but when it was continuous it became annoying especially as this was in what you'd expect to be peak hours of 8-10pm but a few minutes waiting on service isn't the end of the world. It was a good stayThe room was nice with a pretty big bed I found comfortable. The bar was open late so after our wedding reception we attended my friend and I could enjoy a few drinks before bed. They provide guides etc so if you're not from area or don't know it you can have a bit of advice.Stayed in January 2023,Richard,8.0
Stayed in February 2023,"Room on small sizeLocation excellent, staff friendly and helpful, cleanStayed in February 2023",Julie,8.7
Stayed in February 2023,public toilets had to find from bar arealocationStayed in February 2023,Gerard,9.0
Stayed in February 2023,"provide conditioner in the rooms.it was a lovely place and very clean rooms within the hotel. the location, was amazing, central to everything.Stayed in February 2023",Takher,8.0
Stayed in February 2023,Red wine too expensive. Limited hot food for breakfastOk. Need sausage and bacon tooStayed in February 2023,Anthony,10
Stayed in February 2023,"There was a slightly limited choice at breakfastReally friendly staff, informal atmosphere and small but lovely room with an amazing shower.Stayed in February 2023",Laura,9.0
Stayed in February 2023,3 people and a huge room but it was 2 singles and a sofa bed which they didn’t actually leave covers for.clean stylish and good value location was perfect.Stayed in February 2023,Michelle,9.0
Stayed in February 2023,loved it.Stayed in February 2023,Sally,8.0
Stayed in February 2023,"Nothing, it ticks all the boxes for a young couple having a night out in town & coming back for a drink/unwind :)Spotlessly clean & relatively quiet.Stayed in February 2023",Sarah,8.0
Stayed in February 2023,N/AstyleStayed in February 2023,Coombes,10
Stayed in February 2023,"Could have more vegetarian options for dinner menu!Room was comfortable and clean, beautiful spread of breakfast everyday, helpful and friendly staff and most importantly, perfect location!Stayed in February 2023",Jui,10
Stayed in February 2023,Breakfast was excellent room was excellent and staff could not have been more helpful.Stayed in February 2023,Milne,9.0
Stayed in February 2023,"Item that had been preorded  for a birthday  surprise  wasnt in the room for the surprise  element.Everything about it, stayed on numerous occasionsStayed in February 2023",Catherine,9.0
